container_index,title,text,image_url,all_images,status,link,all_links,advertiser,is_promoted,time_period
363,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
364,Learn how to maximise value in a fast-paced world,Explore insights on using AI for business success and maximise value in a fast-paced world,No image found,[],Active,No link found,[],Microsoft,,last-30-days
365,Explore insights on using AI for business success and maximise value in a fast-paced world,Explore insights on using AI for business success and maximise value in a fast-paced world,No image found,[],Active,No link found,[],Microsoft,,last-30-days
366,See how they created impact for their business,Promoted,No image found,[],Active,http://msft.it/6043SVkg7,"['http://msft.it/6043SVkg7', '/ad-library/detail/689750666?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689750666', '/ad-library/detail/689750666']",Microsoft,True,last-30-days
367,See how they created impact for their business,Promoted,No image found,[],Active,http://msft.it/6043SVkg7,"['http://msft.it/6043SVkg7', '/ad-library/detail/689750666?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689750666', '/ad-library/detail/689750666']",Microsoft,True,last-30-days
368,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
369,See how they created impact for their business,Learn how Virgin Money created impact for the business,No image found,[],Active,No link found,[],Microsoft,,last-30-days
370,Learn how Virgin Money created impact for the business,Learn how Virgin Money created impact for the business,No image found,[],Active,No link found,[],Microsoft,,last-30-days
371,"Practice using Microsoft Entra, and more",Promoted,No image found,[],Active,/ad-library/detail/689749996?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689749996?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689749996', '/ad-library/detail/689749996']",Microsoft,True,last-30-days
372,"Practice using Microsoft Entra, and more",Promoted,No image found,[],Active,/ad-library/detail/689749996?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689749996?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689749996', '/ad-library/detail/689749996']",Microsoft,True,last-30-days
373,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
374,"Practice using Microsoft Entra, and more","Learn how to plan, migrate and modernise SAP with Microsoft",No image found,[],Active,No link found,[],Microsoft,,last-30-days
375,"Learn how to plan, migrate and modernise SAP with Microsoft","Learn how to plan, migrate and modernise SAP with Microsoft",No image found,[],Active,No link found,[],Microsoft,,last-30-days
376,La technologie au service de l’impact social,Promoted,https://media.licdn.com/dms/image/v2/D560BAQH32RJQCl3dDQ/company-logo_100_100/B56ZYQ0mrGGoAU-/0/1744038948046/microsoft_logo?e=2147483647&v=beta&t=rr_7_bFRKp6umQxIHErPOZHtR8dMPIYeTjlKFdotJBY,"['https://media.licdn.com/dms/image/v2/D560BAQH32RJQCl3dDQ/company-logo_100_100/B56ZYQ0mrGGoAU-/0/1744038948046/microsoft_logo?e=2147483647&v=beta&t=rr_7_bFRKp6umQxIHErPOZHtR8dMPIYeTjlKFdotJBY', 'https://media.licdn.com/dms/image/v2/D4D10AQH7a9hYzwzftQ/image-shrink_1280/image-shrink_1280/0/1711381331404/TheAIOpportunityforNonprofits-FRpng?e=2147483647&v=beta&t=_kkesb2XI308dL4ukvxwcgwSoMiqW5zRhOwhsaJGX-0']",Active,/ad-library/detail/679750883?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/679750883?trk=ad_library_ad_preview_content_image', '/ad-library/detail/679750883', '/ad-library/detail/679750883']",Microsoft,True,last-30-days
377,La technologie au service de l’impact social,Promoted,https://media.licdn.com/dms/image/v2/D560BAQH32RJQCl3dDQ/company-logo_100_100/B56ZYQ0mrGGoAU-/0/1744038948046/microsoft_logo?e=2147483647&v=beta&t=rr_7_bFRKp6umQxIHErPOZHtR8dMPIYeTjlKFdotJBY,"['https://media.licdn.com/dms/image/v2/D560BAQH32RJQCl3dDQ/company-logo_100_100/B56ZYQ0mrGGoAU-/0/1744038948046/microsoft_logo?e=2147483647&v=beta&t=rr_7_bFRKp6umQxIHErPOZHtR8dMPIYeTjlKFdotJBY', 'https://media.licdn.com/dms/image/v2/D4D10AQH7a9hYzwzftQ/image-shrink_1280/image-shrink_1280/0/1711381331404/TheAIOpportunityforNonprofits-FRpng?e=2147483647&v=beta&t=_kkesb2XI308dL4ukvxwcgwSoMiqW5zRhOwhsaJGX-0']",Active,/ad-library/detail/679750883?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/679750883?trk=ad_library_ad_preview_content_image', '/ad-library/detail/679750883', '/ad-library/detail/679750883']",Microsoft,True,last-30-days
378,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
379,La technologie au service de l’impact social,La technologie au service de l’impact social,No image found,[],Active,No link found,[],Microsoft,,last-30-days
380,Optimieren Sie Ihr Fundraising und Marketing mit K,Promoted,https://media.licdn.com/dms/image/v2/D560BAQH32RJQCl3dDQ/company-logo_100_100/B56ZYQ0mrGGoAU-/0/1744038948046/microsoft_logo?e=2147483647&v=beta&t=rr_7_bFRKp6umQxIHErPOZHtR8dMPIYeTjlKFdotJBY,"['https://media.licdn.com/dms/image/v2/D560BAQH32RJQCl3dDQ/company-logo_100_100/B56ZYQ0mrGGoAU-/0/1744038948046/microsoft_logo?e=2147483647&v=beta&t=rr_7_bFRKp6umQxIHErPOZHtR8dMPIYeTjlKFdotJBY', 'https://media.licdn.com/dms/image/v2/D4D10AQG0NpMiQOtkQQ/image-shrink_1280/image-shrink_1280/0/1737055359182/Q3-TSILeadGen-AI9Steps-1200x627-DEpng?e=2147483647&v=beta&t=KWp-A2n7O7msEbtt2VUjlGGWO9pOGYOP8k_sfaPpeKw']",Active,/ad-library/detail/679801123?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/679801123?trk=ad_library_ad_preview_content_image', '/ad-library/detail/679801123', '/ad-library/detail/679801123']",Microsoft,True,last-30-days
381,Optimieren Sie Ihr Fundraising und Marketing mit K,Promoted,https://media.licdn.com/dms/image/v2/D560BAQH32RJQCl3dDQ/company-logo_100_100/B56ZYQ0mrGGoAU-/0/1744038948046/microsoft_logo?e=2147483647&v=beta&t=rr_7_bFRKp6umQxIHErPOZHtR8dMPIYeTjlKFdotJBY,"['https://media.licdn.com/dms/image/v2/D560BAQH32RJQCl3dDQ/company-logo_100_100/B56ZYQ0mrGGoAU-/0/1744038948046/microsoft_logo?e=2147483647&v=beta&t=rr_7_bFRKp6umQxIHErPOZHtR8dMPIYeTjlKFdotJBY', 'https://media.licdn.com/dms/image/v2/D4D10AQG0NpMiQOtkQQ/image-shrink_1280/image-shrink_1280/0/1737055359182/Q3-TSILeadGen-AI9Steps-1200x627-DEpng?e=2147483647&v=beta&t=KWp-A2n7O7msEbtt2VUjlGGWO9pOGYOP8k_sfaPpeKw']",Active,/ad-library/detail/679801123?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/679801123?trk=ad_library_ad_preview_content_image', '/ad-library/detail/679801123', '/ad-library/detail/679801123']",Microsoft,True,last-30-days
382,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
383,Optimieren Sie Ihr Fundraising und Marketing mit K,Optimieren Sie Ihr Fundraising und Marketing mit K,No image found,[],Active,No link found,[],Microsoft,,last-30-days
384,Explore our insights into Azure services,Promoted,https://media.licdn.com/dms/image/v2/D4E10AQF9jpNV3AbHeQ/image-shrink_1280/B4EZap_b6kHIAQ-/0/1746608701826?e=2147483647&v=beta&t=UWhCXMH8Epg_SCkv1QFIOeKqY7XAmHTWFspltodlAIY,['https://media.licdn.com/dms/image/v2/D4E10AQF9jpNV3AbHeQ/image-shrink_1280/B4EZap_b6kHIAQ-/0/1746608701826?e=2147483647&v=beta&t=UWhCXMH8Epg_SCkv1QFIOeKqY7XAmHTWFspltodlAIY'],Active,/ad-library/detail/689730736?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689730736?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689730736', '/ad-library/detail/689730736']",Microsoft,True,last-30-days
385,Explore our insights into Azure services,Promoted,https://media.licdn.com/dms/image/v2/D4E10AQF9jpNV3AbHeQ/image-shrink_1280/B4EZap_b6kHIAQ-/0/1746608701826?e=2147483647&v=beta&t=UWhCXMH8Epg_SCkv1QFIOeKqY7XAmHTWFspltodlAIY,['https://media.licdn.com/dms/image/v2/D4E10AQF9jpNV3AbHeQ/image-shrink_1280/B4EZap_b6kHIAQ-/0/1746608701826?e=2147483647&v=beta&t=UWhCXMH8Epg_SCkv1QFIOeKqY7XAmHTWFspltodlAIY'],Active,/ad-library/detail/689730736?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689730736?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689730736', '/ad-library/detail/689730736']",Microsoft,True,last-30-days
386,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
387,Explore our insights into Azure services,Discover how to optimise when migrating to Microsoft Azure with our insights.,No image found,[],Active,No link found,[],Microsoft,,last-30-days
388,Discover how to optimise when migrating to Microsoft Azure with our insights.,Discover how to optimise when migrating to Microsoft Azure with our insights.,No image found,[],Active,No link found,[],Microsoft,,last-30-days
389,Lisez notre guide complet pour bien débuter,Promoted,https://media.licdn.com/dms/image/v2/D560BAQH32RJQCl3dDQ/company-logo_100_100/B56ZYQ0mrGGoAU-/0/1744038948046/microsoft_logo?e=2147483647&v=beta&t=rr_7_bFRKp6umQxIHErPOZHtR8dMPIYeTjlKFdotJBY,"['https://media.licdn.com/dms/image/v2/D560BAQH32RJQCl3dDQ/company-logo_100_100/B56ZYQ0mrGGoAU-/0/1744038948046/microsoft_logo?e=2147483647&v=beta&t=rr_7_bFRKp6umQxIHErPOZHtR8dMPIYeTjlKFdotJBY', 'https://media.licdn.com/dms/image/v2/D4D10AQGnOSV1tFiJwg/image-shrink_1280/B4DZamzKeOHwAM-/0/1746555153416/ComprehensiveSecurityintheEraofAI_LinkedIn_1200x627_FRpng?e=2147483647&v=beta&t=B39E841Sj8mbk0rhSOvlIXZRs0ad_YOwO1Ql4S1vVik']",Active,/ad-library/detail/679839783?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/679839783?trk=ad_library_ad_preview_content_image', '/ad-library/detail/679839783', '/ad-library/detail/679839783']",Microsoft,True,last-30-days
390,Lisez notre guide complet pour bien débuter,Promoted,https://media.licdn.com/dms/image/v2/D560BAQH32RJQCl3dDQ/company-logo_100_100/B56ZYQ0mrGGoAU-/0/1744038948046/microsoft_logo?e=2147483647&v=beta&t=rr_7_bFRKp6umQxIHErPOZHtR8dMPIYeTjlKFdotJBY,"['https://media.licdn.com/dms/image/v2/D560BAQH32RJQCl3dDQ/company-logo_100_100/B56ZYQ0mrGGoAU-/0/1744038948046/microsoft_logo?e=2147483647&v=beta&t=rr_7_bFRKp6umQxIHErPOZHtR8dMPIYeTjlKFdotJBY', 'https://media.licdn.com/dms/image/v2/D4D10AQGnOSV1tFiJwg/image-shrink_1280/B4DZamzKeOHwAM-/0/1746555153416/ComprehensiveSecurityintheEraofAI_LinkedIn_1200x627_FRpng?e=2147483647&v=beta&t=B39E841Sj8mbk0rhSOvlIXZRs0ad_YOwO1Ql4S1vVik']",Active,/ad-library/detail/679839783?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/679839783?trk=ad_library_ad_preview_content_image', '/ad-library/detail/679839783', '/ad-library/detail/679839783']",Microsoft,True,last-30-days
391,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
392,Lisez notre guide complet pour bien débuter,Lisez notre guide complet pour bien débuter,No image found,[],Active,No link found,[],Microsoft,,last-30-days
393,Gain the skills to realise your AI vision,Promoted,No image found,[],Active,/ad-library/detail/689238076?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689238076?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689238076', '/ad-library/detail/689238076']",Microsoft,True,last-30-days
394,Gain the skills to realise your AI vision,Promoted,No image found,[],Active,/ad-library/detail/689238076?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689238076?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689238076', '/ad-library/detail/689238076']",Microsoft,True,last-30-days
395,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
396,Gain the skills to realise your AI vision,Gain the skills to realise your AI vision,No image found,[],Active,No link found,[],Microsoft,,last-30-days
397,Gain the skills to realise your AI vision,Promoted,No image found,[],Active,/ad-library/detail/689250926?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689250926?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689250926', '/ad-library/detail/689250926']",Microsoft,True,last-30-days
398,Gain the skills to realise your AI vision,Promoted,No image found,[],Active,/ad-library/detail/689250926?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689250926?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689250926', '/ad-library/detail/689250926']",Microsoft,True,last-30-days
399,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
400,Gain the skills to realise your AI vision,Gain the skills to realise your AI vision,No image found,[],Active,No link found,[],Microsoft,,last-30-days
401,Ready to expand your AI horizons?,Promoted,No image found,[],Active,/ad-library/detail/689238096?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689238096?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689238096', '/ad-library/detail/689238096']",Microsoft,True,last-30-days
402,Ready to expand your AI horizons?,Promoted,No image found,[],Active,/ad-library/detail/689238096?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689238096?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689238096', '/ad-library/detail/689238096']",Microsoft,True,last-30-days
403,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
404,Ready to expand your AI horizons?,Ready to expand your AI horizons?,No image found,[],Active,No link found,[],Microsoft,,last-30-days
405,Discover how AI unlocks growth opportunities,Promoted,No image found,[],Active,/ad-library/detail/689245406?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689245406?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689245406', '/ad-library/detail/689245406']",Microsoft,True,last-30-days
406,Discover how AI unlocks growth opportunities,Promoted,No image found,[],Active,/ad-library/detail/689245406?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689245406?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689245406', '/ad-library/detail/689245406']",Microsoft,True,last-30-days
407,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
408,Discover how AI unlocks growth opportunities,Discover how AI unlocks growth opportunities,No image found,[],Active,No link found,[],Microsoft,,last-30-days
409,Commencez à élaborer le cadre Confiance Zéro de votre association,Promoted,No image found,[],Active,/ad-library/detail/679810003?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/679810003?trk=ad_library_ad_preview_content_image', '/ad-library/detail/679810003', '/ad-library/detail/679810003']",Microsoft,True,last-30-days
410,Commencez à élaborer le cadre Confiance Zéro de votre association,Promoted,No image found,[],Active,/ad-library/detail/679810003?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/679810003?trk=ad_library_ad_preview_content_image', '/ad-library/detail/679810003', '/ad-library/detail/679810003']",Microsoft,True,last-30-days
411,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
412,Commencez à élaborer le cadre Confiance Zéro de votre association,Commencez à élaborer le cadre Confiance Zéro de votre association,No image found,[],Active,No link found,[],Microsoft,,last-30-days
413,Ready to expand your AI horizons?,Promoted,No image found,[],Active,/ad-library/detail/689238976?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689238976?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689238976', '/ad-library/detail/689238976']",Microsoft,True,last-30-days
414,Ready to expand your AI horizons?,Promoted,No image found,[],Active,/ad-library/detail/689238976?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689238976?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689238976', '/ad-library/detail/689238976']",Microsoft,True,last-30-days
415,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
416,Ready to expand your AI horizons?,Ready to expand your AI horizons?,No image found,[],Active,No link found,[],Microsoft,,last-30-days
417,Power your future with AI learning,Promoted,No image found,[],Active,/ad-library/detail/689189656?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689189656?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689189656', '/ad-library/detail/689189656']",Microsoft,True,last-30-days
418,Power your future with AI learning,Promoted,No image found,[],Active,/ad-library/detail/689189656?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689189656?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689189656', '/ad-library/detail/689189656']",Microsoft,True,last-30-days
419,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
420,Power your future with AI learning,Power your future with AI learning,No image found,[],Active,No link found,[],Microsoft,,last-30-days
421,Drive innovation with 50 days of learning,Promoted,No image found,[],Active,/ad-library/detail/689227926?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689227926?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689227926', '/ad-library/detail/689227926']",Microsoft,True,last-30-days
422,Drive innovation with 50 days of learning,Promoted,No image found,[],Active,/ad-library/detail/689227926?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689227926?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689227926', '/ad-library/detail/689227926']",Microsoft,True,last-30-days
423,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
424,Drive innovation with 50 days of learning,Drive innovation with 50 days of learning,No image found,[],Active,No link found,[],Microsoft,,last-30-days
425,Take AI-powered solutions to the next level,Promoted,No image found,[],Active,/ad-library/detail/689227916?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689227916?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689227916', '/ad-library/detail/689227916']",Microsoft,True,last-30-days
426,Take AI-powered solutions to the next level,Promoted,No image found,[],Active,/ad-library/detail/689227916?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689227916?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689227916', '/ad-library/detail/689227916']",Microsoft,True,last-30-days
427,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
428,Take AI-powered solutions to the next level,Take AI-powered solutions to the next level,No image found,[],Active,No link found,[],Microsoft,,last-30-days
429,Expand your horizons at the Microsoft AI Skills Fest,Promoted,No image found,[],Active,/ad-library/detail/689217166?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689217166?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689217166', '/ad-library/detail/689217166']",Microsoft,True,last-30-days
430,Expand your horizons at the Microsoft AI Skills Fest,Promoted,No image found,[],Active,/ad-library/detail/689217166?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689217166?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689217166', '/ad-library/detail/689217166']",Microsoft,True,last-30-days
431,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
432,Expand your horizons at the Microsoft AI Skills Fest,Expand your horizons at the Microsoft AI Skills Fest,No image found,[],Active,No link found,[],Microsoft,,last-30-days
434,Take AI-powered solutions to the next level,Promoted,No image found,[],Active,/ad-library/detail/689237386?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689237386?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689237386', '/ad-library/detail/689237386']",Microsoft,True,last-30-days
435,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
436,Take AI-powered solutions to the next level,Take AI-powered solutions to the next level,No image found,[],Active,No link found,[],Microsoft,,last-30-days
437,Discover how AI unlocks growth opportunities,Promoted,No image found,[],Active,/ad-library/detail/689217176?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689217176?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689217176', '/ad-library/detail/689217176']",Microsoft,True,last-30-days
438,Discover how AI unlocks growth opportunities,Promoted,No image found,[],Active,/ad-library/detail/689217176?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689217176?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689217176', '/ad-library/detail/689217176']",Microsoft,True,last-30-days
439,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
440,Discover how AI unlocks growth opportunities,Discover how AI unlocks growth opportunities,No image found,[],Active,No link found,[],Microsoft,,last-30-days
441,Travailler plus intelligemment grâce à l'IA,Promoted,No image found,[],Active,/ad-library/detail/679800273?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/679800273?trk=ad_library_ad_preview_content_image', '/ad-library/detail/679800273', '/ad-library/detail/679800273']",Microsoft,True,last-30-days
442,Travailler plus intelligemment grâce à l'IA,Promoted,No image found,[],Active,/ad-library/detail/679800273?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/679800273?trk=ad_library_ad_preview_content_image', '/ad-library/detail/679800273', '/ad-library/detail/679800273']",Microsoft,True,last-30-days
443,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
444,Travailler plus intelligemment grâce à l'IA,Travailler plus intelligemment grâce à l'IA,No image found,[],Active,No link found,[],Microsoft,,last-30-days
445,"Es ist ein Chatfenster von Copilot zu sehen. Es wurde die Frage gestellt: 'Hey Copilot, wie bringe ich den Leuten bei…",Promoted,No image found,[],Active,http://msft.it/6044SH2Mq,"['http://msft.it/6044SH2Mq', '/ad-library/detail/667927504?trk=ad_library_ad_preview_content_image', '/ad-library/detail/667927504', '/ad-library/detail/667927504']",Microsoft,True,last-30-days
446,"Es ist ein Chatfenster von Copilot zu sehen. Es wurde die Frage gestellt: 'Hey Copilot, wie bringe ich den Leuten bei…",Promoted,No image found,[],Active,http://msft.it/6044SH2Mq,"['http://msft.it/6044SH2Mq', '/ad-library/detail/667927504?trk=ad_library_ad_preview_content_image', '/ad-library/detail/667927504', '/ad-library/detail/667927504']",Microsoft,True,last-30-days
447,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
448,"Es ist ein Chatfenster von Copilot zu sehen. Es wurde die Frage gestellt: 'Hey Copilot, wie bringe ich den Leuten bei…","Es ist ein Chatfenster von Copilot zu sehen. Es wurde die Frage gestellt: 'Hey Copilot, wie bringe ich den Leuten bei…",No image found,[],Active,No link found,[],Microsoft,,last-30-days
449,"Es ist ein Chatfenster von Copilot zu sehen. Es wurde die Frage gestellt: 'Hey Copilot, wie bringe ich den Leuten bei…","Es ist ein Chatfenster von Copilot zu sehen. Es wurde die Frage gestellt: 'Hey Copilot, wie bringe ich den Leuten bei…",No image found,[],Active,No link found,[],Microsoft,,last-30-days
450,Power your future with AI learning,Promoted,No image found,[],Active,/ad-library/detail/689228576?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689228576?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689228576', '/ad-library/detail/689228576']",Microsoft,True,last-30-days
451,Power your future with AI learning,Promoted,No image found,[],Active,/ad-library/detail/689228576?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689228576?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689228576', '/ad-library/detail/689228576']",Microsoft,True,last-30-days
452,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
453,Power your future with AI learning,Power your future with AI learning,No image found,[],Active,No link found,[],Microsoft,,last-30-days
454,Gain the skills to realise your AI vision,Promoted,No image found,[],Active,/ad-library/detail/689199546?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689199546?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689199546', '/ad-library/detail/689199546']",Microsoft,True,last-30-days
455,Gain the skills to realise your AI vision,Promoted,No image found,[],Active,/ad-library/detail/689199546?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/689199546?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689199546', '/ad-library/detail/689199546']",Microsoft,True,last-30-days
456,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
457,Gain the skills to realise your AI vision,Gain the skills to realise your AI vision,No image found,[],Active,No link found,[],Microsoft,,last-30-days
458,Exploitez vos données pour assurer le succès de votre mission,Promoted,No image found,[],Active,/ad-library/detail/679820083?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/679820083?trk=ad_library_ad_preview_content_image', '/ad-library/detail/679820083', '/ad-library/detail/679820083']",Microsoft,True,last-30-days
459,Exploitez vos données pour assurer le succès de votre mission,Promoted,No image found,[],Active,/ad-library/detail/679820083?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/679820083?trk=ad_library_ad_preview_content_image', '/ad-library/detail/679820083', '/ad-library/detail/679820083']",Microsoft,True,last-30-days
460,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
461,Exploitez vos données pour assurer le succès de votre mission,Exploitez vos données pour assurer le succès de votre mission,No image found,[],Active,No link found,[],Microsoft,,last-30-days
462,Optimisez votre collecte de fonds et votre marketing avec l'IA,Promoted,No image found,[],Active,/ad-library/detail/679830063?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/679830063?trk=ad_library_ad_preview_content_image', '/ad-library/detail/679830063', '/ad-library/detail/679830063']",Microsoft,True,last-30-days
463,Optimisez votre collecte de fonds et votre marketing avec l'IA,Promoted,No image found,[],Active,/ad-library/detail/679830063?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/679830063?trk=ad_library_ad_preview_content_image', '/ad-library/detail/679830063', '/ad-library/detail/679830063']",Microsoft,True,last-30-days
464,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
465,Optimisez votre collecte de fonds et votre marketing avec l'IA,Optimisez votre collecte de fonds et votre marketing avec l'IA,No image found,[],Active,No link found,[],Microsoft,,last-30-days
466,Protégez votre organisation à but non lucratif en deux étapes,Promoted,No image found,[],Active,/ad-library/detail/679760153?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/679760153?trk=ad_library_ad_preview_content_image', '/ad-library/detail/679760153', '/ad-library/detail/679760153']",Microsoft,True,last-30-days
467,Protégez votre organisation à but non lucratif en deux étapes,Promoted,No image found,[],Active,/ad-library/detail/679760153?trk=ad_library_ad_preview_content_image,"['/ad-library/detail/679760153?trk=ad_library_ad_preview_content_image', '/ad-library/detail/679760153', '/ad-library/detail/679760153']",Microsoft,True,last-30-days
468,No title found,Microsoft,No image found,[],Active,No link found,[],Microsoft,,last-30-days
469,Protégez votre organisation à but non lucratif en deux étapes,Protégez votre organisation à but non lucratif en deux étapes,No image found,[],Active,No link found,[],Microsoft,,last-30-days
470,"CEO of Microsoft UK, CVP","CEO of Microsoft UK, CVP",https://media.licdn.com/dms/image/v2/D4E22AQGGx30d4JnHhQ/feedshare-shrink_2048_1536/B4EZahiU4iHoAs-/0/1746466852916?e=2147483647&v=beta&t=Pjf8bOcBfmnvUOGIiwiA-wnYxV1fkfEG8_NJn4-k0SU,['https://media.licdn.com/dms/image/v2/D4E22AQGGx30d4JnHhQ/feedshare-shrink_2048_1536/B4EZahiU4iHoAs-/0/1746466852916?e=2147483647&v=beta&t=Pjf8bOcBfmnvUOGIiwiA-wnYxV1fkfEG8_NJn4-k0SU'],Active,https://www.linkedin.com/showcase/microsoft-365/,"['https://www.linkedin.com/showcase/microsoft-365/', '/ad-library/detail/689208366?trk=ad_library_ad_preview_content_image', '/ad-library/detail/689208366', '/ad-library/detail/689208366']",Microsoft,True,last-30-days
